61,-6.595553,110.66389,553,2338,972,211,266,2286,1872,225,1227,3211
62,37.566944,-122.323395,20,1100,214,1326,746,1115,1230,682,121,437
63,49.281216,-123.120026,1159,711,939,1283,1231,399,1762,523,262,439
64,34.214214,-119.06768,865,690,690,1344,636,1181,454,285,2841,1744
65,34.15041,-118.25528,926,1226,1228,1995,811,675,751,214,811,287
66,34.054012,-118.2607,1792,105,3210,1031,496,1893,139,381,624,1020
67,34.12098,-118.79109,1330,44,969,227,599,689,1935,695,563,117
68,13.746712,100.528854,2306,1949,33,39,725,1552,536,542,173,1930
69,33.887318,-118.39814,449,406,3717,1270,1719,504,61,34,1462,800
70,39.913277,-105.070335,1469,8,632,2036,463,1313,231,454,75,1832
71,33.796097,-118.14217,685,1551,610,313,1625,751,1108,515,2503,663
72,34.0924,-118.32616,885,1144,2991,2317,706,294,356,777,486,2269
73,40.729305,-74.00366,1341,606,768,1616,640,1680,96,2227,1770,168
74,36.068043,-115.17659,846,1280,1348,516,929,185,3299,575,44,604
75,33.88539,-118.37881,64,1230,1365,733,252,3148,1667,231,375,1353
76,37.33693,-122.0675,1643,2306,1423,122,3131,177,485,310,1817,831
77,33.99122,-118.218575,391,405,1643,1365,613,1920,156,2291,2206,467
78,36.113247,-115.06327,365,285,773,2227,1084,74,530,469,2457,935
79,32.716316,-117.15915,2817,135,101,1372,2427,1116,1523,215,1093,1088
80,33.885395,-118.396095,1344,182,573,154,1173,778,33,825,179,1770
81,33.75478,-117.49623,26,1225,153,1448,675,1376,1741,703,486,4105
82,33.691036,-117.8889,306,21,1359,1868,74,175,995,133,442,1553
83,34.151646,-118.45203,746,1366,864,2223,625,1142,300,56,1376,544
84,25.799463,-80.12685,1413,1006,746,307,2218,162,1105,271,365,811
85,33.977734,-118.392494,3782,1359,886,973,152,2196,111,188,660,77
86,34.0832,-118.273346,2077,105,1242,766,366,2039,3446,486,693,225
87,42.359585,-71.05135,1037,295,275,738,3112,695,41,738,1028,973
88,33.94358,-118.12873,265,168,296,367,581,640,963,172,1087,1878
89,37.64751,-118.98493,3157,221,206,1249,1621,7,1142,404,307,636
90,34.14603,-118.07087,1026,215,172,1207,2027,1820,123,1245,415,2208
91,33.777332,-118.114655,377,355,919,3177,574,380,402,91,875,1028
92,33.83177,-117.940956,2143,1817,1499,977,421,89,1995,408,385,2115
93,34.0842,-118.15252,885,151,617,663,1344,819,326,721,425,121
94,34.0663,-118.412674,292,1087,188,223,151,10809,175,873,165,513
95,37.78384,-122.406044,249,706,729,2484,3148,1685,683,1797,622,307
96,33.996826,-118.47735,93,209,28,1346,882,547,2498,2067,2402,905
97,34.13552,-118.14714,1590,1484,672,1384,594,1271,430,1011,1117,636
98,34.06295,-118.44705,606,1930,2978,929,398,336,36,380,842,1841
99,33.044582,-117.293655,215,263,161,1372,773,248,37,123,35,711
100,33.842598,-117.99879,1507,2484,1109,125,1709,2311,699,2793,511,711
101,34.085667,-118.38416,3146,1500,1834,683,120,385,64,1492,1616,976
102,33.976707,-118.39301,1115,462,545,598,939,434,385,664,3278,3473
103,37.603592,-122.37618,2412,929,1322,621,1019,237,4444,776,216,3473
104,40.8396,-73.20464,661,1210,112,3725,882,99,655,684,10809,280
105,34.062187,-118.31486,939,1115,508,533,162,506,21,5448,988,2457
106,34.115013,-118.15725,1719,848,1144,44,773,628,20,533,634,1120
107,34.421673,-119.641,1755,1878,555,626,3782,1031,1228,1045,994,276
108,34.22076,-118.531296,101,566,1979,868,2503,3131,1937,516,395,1636
109,34.18473,-118.35006,3164,35,2304,2457,32,1026,112,2319,1525,1978
110,33.506268,-112.07398,1026,466,1855,795,814,894,1571,2291,1101,186
111,34.159317,-118.26717,943,409,387,30,409,1204,610,2973,1616,1284
112,38.926743,-77.055466,398,1520,2135,897,1630,514,1339,1254,1621,1490
113,34.177975,-118.40531,735,1503,923,2546,156,1096,2546,430,205,430
114,41.599617,-93.7672,1190,124,2819,1003,2306,1225,574,929,2104,1340
115,34.080624,-118.27003,699,2793,148,132,1278,2329,2184,217,520,711
116,-6.1887045,106.824425,240,778,1873,359,4720,854,279,467,111,626
117,34.148785,-118.3425,1498,1961,1948,2286,573,1273,308,313,1535,1273
118,30.003925,-90.10362,177,367,678,463,1490,714,137,112,1643,1418
119,42.34078,-71.0664,973,1792,726,1573,1535,2308,78,1756,285,3386
120,34.0453,-118.26079,693,958,1971,45,870,681,434,611,235,273
121,39.071938,-77.132515,664,2978,267,500,738,85,179,4105,818,2410
122,33.80932,-117.91995,1254,440,577,1782,2895,706,640,3157,1082,766
123,37.61637,-122.38611,345,848,1643,437,3167,141,1995,1919,33,1671
124,34.18912,-118.62688,1192,372,539,1979,983,721,598,466,760,958
125,34.04514,-118.2563,3211,459,153,1373,2269,1545,1568,65,8,1207
126,40.757195,-73.968155,2410,1112,73,220,990,4720,2892,3,861,1263
127,40.561157,-74.30114,1641,626,528,94,291,296,982,328,1099,288
128,32.15616,-110.977905,289,1535,440,182,192,404,387,399,320,606
129,33.771545,-118.15128,1020,1359,1762,677,15,825,1093,268,161,474
130,33.986515,-118.44199,1337,2143,160,1731,1636,1230,1826,2223,323,417
131,33.604782,-117.87388,413,1249,243,176,772,1502,1971,345,1181,1959
132,40.73613,-74.00588,2413,2427,1138,287,443,935,1492,271,1636,1366
133,39.95386,-75.15461,148,206,2227,2060,1115,449,508,1403,427,1339
134,37.764122,-122.464874,1001,319,559,735,1949,135,24,1116,2841,449
135,28.218634,-82.71659,574,359,514,95,1387,1978,730,1005,511,190
136,34.139915,-118.21581,1483,30,1890,691,1744,263,306,2104,2292,588
137,38.96766,-77.35601,6,486,1463,1312,176,599,896,461,177,1270
138,25.792374,-80.19072,300,632,168,1562,1491,773,2205,1230,1744,231
139,33.863457,-118.39949,1249,2135,59,221,1066,1525,539,94,485,614
140,33.78715,-117.85279,661,1301,3557,3164,550,183,939,1817,365,709
141,34.046993,-118.2495,462,526,2557,85,860,599,2134,461,2306,1092
142,40.726833,-73.98541,1125,2027,117,153,1621,780,1001,776,459,2892
143,34.15418,-118.6448,1685,1403,316,2384,1344,1739,2188,1189,548,1366
144,34.04505,-118.24937,22,3590,1028,656,493,1762,622,406,542,1011
145,25.03537,121.566124,2442,263,1190,266,225,141,520,573,868,524
146,34.28058,-118.43138,415,1626,881,308,1744,972,1832,294,1959,2574
147,33.94491,-118.209496,983,555,878,232,982,1584,421,1344,225,417
148,55.947334,-3.19215,1225,1115,2392,273,1190,614,20,358,1799,2484
149,34.092262,-118.28038,3167,3131,1088,1520,180,1010,428,204,401,2503
150,45.024372,38.97061,530,1245,1100,1571,664,147,875,982,726,203
151,34.210922,-118.84441,570,157,603,27,244,606,2424,18,49,3386
152,32.766716,-117.225266,1665,156,316,803,926,363,418,2781,604,72
153,29.716644,-98.10389,865,1120,48,846,1669,356,625,156,1314,550
154,34.029408,-118.47088,44,300,306,179,823,175,76,328,122,1927
155,34.06208,-118.263016,1142,1811,402,885,385,352,1099,1935,714,1584
156,34.0516,-118.26155,108,1280,730,132,623,719,147,770,743,17
157,34.040497,-118.26898,2208,260,810,671,85,480,1138,111,1271,650
158,33.76002,-118.13448,1500,418,698,220,2392,2928,1226,364,1070,1959
159,40.724648,-73.99732,1314,1553,709,1712,174,854,73,3061,2258,1782
160,43.02771,-77.44194,380,83,1667,520,776,386,577,672,541,208
161,40.017937,-105.280106,1013,3845,208,1665,823,1283,1102,1910,3786,223
162,34.41775,-119.69654,1003,413,967,1227,868,3786,1011,401,186,1181
163,34.945374,-80.97932,421,2355,807,722,1477,1088,1903,2808,2398,243
164,34.063263,-118.35897,722,864,3177,6856,814,664,148,1050,2205,2094
165,25.793697,-80.18902,1301,1621,634,1731,2557,2445,278,3210,211,833
166,40.758335,-73.98521,19,311,261,1263,1598,2424,1468,1890,550,1762
167,33.69351,-117.955734,1978,363,81,634,1006,522,490,1500,3329,661
168,34.688168,-118.095985,3386,873,1842,184,555,574,1665,385,1318,905
169,38.886284,-77.09554,1026,3196,1477,819,700,1359,4702,375,3725,2306
170,34.143337,-118.39437,1624,442,2425,398,1823,209,2312,227,910,1535
171,26.15043,-80.32229,27,2991,838,726,282,118,1507,505,207,577
172,36.00505,-115.09604,1010,2386,357,826,504,515,248,725,1491,3547
173,34.09068,-118.35832,1373,1387,780,640,2991,2022,1301,485,319,360
174,37.78064,-122.393265,295,1115,1050,1636,249,1860,923,177,702,603
175,40.775337,-73.94764,629,1005,566,640,1421,3196,602,22,365,2781
176,33.942627,-118.39951,462,375,1116,222,3146,1029,251,208,1462,2892
177,34.014683,-118.495186,444,288,663,415,2059,49,2125,878,743,390
178,34.169277,-119.19679,1105,936,533,371,381,2304,1462,563,872,1491
179,29.960867,-90.065094,671,42,2002,741,1971,449,735,4024,842,1596
180,34.09076,-118.38875,575,1930,391,112,220,1230,459,1337,4105,919
181,34.10515,-117.90538,766,1568,743,3786,336,1326,106,2022,62,1549
182,33.769417,-118.18387,2104,157,5448,632,466,823,571,1919,352,665
183,34.152035,-118.344574,681,649,1624,1705,3164,1242,236,374,2584,165
184,33.697323,-117.8649,2161,897,401,829,547,2252,1598,33,1458,567
185,34.13998,-118.233604,150,628,314,2184,1868,342,1278,1112,1296,771
186,33.800083,-117.91592,551,396,1458,4549,988,1189,247,80,2209,800
187,32.22711,-110.94956,1052,4702,1260,261,1971,2269,2291,2146,428,2022
188,34.10011,-118.15578,398,543,112,621,919,32,71,2205,768,1685
189,34.28107,-119.29493,36,848,177,683,2892,698,159,2819,1159,13
190,34.08222,-118.37558,2311,2115,740,2223,967,2067,177,305,367,688
191,34.22154,-118.58786,766,2384,1225,67,533,622,2205,1551,1823,1419
192,34.085167,-118.31673,26,463,566,315,894,118,606,494,1037,850
193,33.9214,-118.3529,261,306,153,1510,486,649,2498,11,203,709
194,34.083355,-118.29128,406,45,819,670,885,37,740,486,184,445
195,34.08003,-118.0915,372,872,2196,1739,1756,663,417,1339,1961,307
196,33.807785,-117.87639,766,725,706,409,1332,1092,2311,4550,565,17
197,28.357946,-81.55956,969,570,1503,184,462,86,986,818,1387,41
198,51.434803,5.430422,2928,1284,1680,573,248,2491,1070,222,603,430
199,33.832386,-118.34734,2442,152,682,2081,5275,55,2143,2445,325,289
200,33.98138,-118.40969,2183,2817,1498,730,1052,376,24,444,689,2300
201,21.955421,-159.66899,1312,1222,1423,1841,573,2973,671,364,500,123
202,40.769634,-73.98982,1937,850,41,184,1858,533,1571,2060,594,920
203,34.15895,-118.82034,1296,2161,152,427,3299,1448,250,201,2775,217
204,34.17991,-118.30842,2002,829,1820,1378,3386,208,1920,663,861,2190
205,40.904263,-74.17776,2036,389,544,765,1876,969,111,1462,520,439
206,-5.113338,119.512024,983,1373,533,3211,848,1207,376,1115,316,1318
207,47.548878,-122.31727,2022,418,10,7,1296,1873,2775,1429,571,365
208,40.783447,-73.97908,907,121,252,1001,389,1543,665,1502,27,976
209,37.783195,-122.405876,1346,1946,1229,433,1322,231,165,128,766,2355
210,33.59319,-117.67543,1120,1372,688,575,432,77,1419,2300,266,2188
211,33.80932,-117.91995,577,938,768,1159,539,700,733,185,672,814
212,34.04797,-118.23553,2425,291,2046,1275,54,1384,375,2931,603,2286
213,34.04419,-118.25159,625,418,178,1292,2188,417,395,22,1084,611
214,52.54171,13.41166,519,1007,795,1210,1872,342,1101,425,352,2177
215,37.787827,-122.41433,878,20,135,65,2205,485,1275,118,563,1228
216,33.989277,-118.450485,323,696,183,288,3061,2143,2496,2046,1190,403
217,33.929775,-118.36837,1616,743,1120,1216,766,96,503,2427,421,1754
218,36.154736,-86.78219,1013,1280,413,185,1228,1096,1241,678,393,34
219,34.05908,-118.39119,924,1031,34,897,423,1110,1534,46,881,476
220,37.40837,13.530764,1853,373,93,598,1870,81,3131,3177,574,271
221,34.07926,-118.36156,314,1301,352,2067,398,774,1340,721,200,364
222,34.145073,-118.14599,1275,594,530,519,729,634,781,323,207,1225
223,40.713474,-73.96184,430,176,1341,555,675,216,621,353,23,1535
224,33.709595,-117.944115,4720,393,1130,2817,406,367,1084,854,2781,1807
225,38.92389,-77.05193,308,32,1757,3157,819,2775,341,365,1594,1109
226,40.75259,-73.42176,133,377,279,1123,363,162,786,1900,1115,159
227,36.137867,-85.50114,380,374,1525,536,823,990,80,1523,2196,693
228,33.731594,-117.81824,2978,1337,762,1893,359,895,270,3221,311,1498
229,35.61832,139.70476,104,1490,4105,3845,624,2059,1365,249,1927,1626
230,34.101414,-118.32325,1278,2584,1210,1462,923,516,2292,3112,910,977
231,40.79886,-73.95322,192,1029,1018,1711,423,2413,1621,762,2027,139
232,30.268513,-97.73626,773,1142,371,1979,1341,776,1483,1609,634,570
233,42.348713,-71.10291,1273,919,1667,294,39,1016,24,3506,389,2312
234,34.06175,-118.23935,2534,894,381,3725,466,881,761,326,263,1858
235,33.947987,-118.39313,703,2817,59,693,1066,1680,852,973,751,778
236,40.75788,-73.919495,444,3148,910,2733,1271,696,2135,1712,80,1344
237,32.915672,-117.12061,3782,2817,99,810,1455,466,2546,1353,280,137
238,34.01724,-118.40545,800,923,811,709,621,1413,986,1309,503,2227
239,40.75595,-73.97243,2892,310,693,1326,325,53,2841,1084,3461,109
240,34.059322,-118.39714,537,200,197,1832,85,1757,99,1068,1757,868
241,34.019768,-118.48023,926,1762,1949,1159,927,539,2457,664,145,1498
242,33.7991,-117.91622,102,391,366,2338,548,162,1138,935,632,1037
243,34.190826,-118.32877,1903,40,215,1254,850,1115,288,1868,2136,575
244,42.240704,-83.73566,1037,393,3386,355,1339,17,547,2413,459,10
245,34.196083,-119.24161,1499,1384,1575,2574,227,276,2304,306,1562,1340
246,30.26726,-97.7395,315,152,73,1110,920,296,1387,484,846,3506
247,34.097836,-118.32645,939,43,2081,5275,466,94,852,214,1112,516
248,33.75643,-118.19947,663,1116,577,536,37,1822,1757,1543,152,3278
249,47.663254,-122.31603,76,1719,250,265,2457,1683,1101,722,236,1387
250,32.711647,-117.15671,1571,1489,2319,1123,1919,786,1318,3782,1568,463
251,33.679783,-117.90788,671,1026,398,240,33,277,865,777,528,973
252,34.161457,-118.51232,1029,842,3278,628,1092,766,20,28,268,112
253,36.08272,-115.151085,636,665,640,117,366,541,656,1403,1192,1822
254,21.873251,-159.44888,722,335,278,3782,1419,1832,1870,1192,1007,1743
255,54.974438,-1.6167381,1389,677,651,1005,33,563,393,1978,2223,402
256,34.169228,-118.61367,374,1959,608,608,232,73,300,2059,1284,1020
257,33.980656,-118.4647,1263,1123,685,53,625,277,491,1037,1500,927
258,34.201218,-118.41321,80,306,1671,58,1318,300,266,1596,24,1616
259,41.99765,-87.7206,740,3167,741,511,1337,338,679,866,706,614
260,33.983692,-118.445984,44,367,649,2067,10,524,259,672,617,1344
261,33.919533,-117.89842,3210,2484,156,37,251,1013,6856,3278,261,325
262,33.832233,-118.35068,762,1667,2546,563,386,2312,1241,1873,3174,2205
263,40.76308,-73.97981,4105,936,926,3131,87,443,486,1037,93,702
264,34.152107,-118.467,567,1573,405,61,973,506,1712,1301,1719,581
265,33.561237,-117.18183,1296,2304,508,730,2392,1823,1117,2146,342,3045
266,39.54187,-104.87019,225,1483,910,1770,1469,786,462,1270,1630,1709
267,33.99051,-118.46498,1181,1575,513,359,1927,295,19,784,1842,2077
268,37.778683,-122.38978,56,442,1403,969,231,819,547,1373,268,1626
269,33.832153,-118.27945,682,781,494,1874,1026,612,393,2190,896,1100
270,37.713215,-122.21386,3461,409,528,287,3148,696,1109,263,1523,663
271,40.72247,-73.99912,878,357,524,113,2329,1031,1365,417,425,1341
272,37.77522,-122.410225,1903,3782,679,459,1757,24,1066,865,2218,2412
273,33.60907,-112.14995,42,220,1359,1271,386,2928,1680,1568,2171,773
274,34.086987,-118.29278,894,261,2895,1190,251,56,1204,316,3299,1271
275,40.77598,-73.98044,1571,371,1832,912,1125,147,34,778,156,463
276,34.00627,-118.491196,2427,1870,285,2094,173,417,1625,23,2059,926
277,33.938942,-117.25131,881,574,682,434,868,1552,188,159,704,3061
278,41.919975,-87.65391,1948,1226,295,842,403,920,392,2060,151,434
279,44.291313,-121.54947,222,1568,1222,135,3196,660,1270,374,373,41
280,53.526077,-113.520584,1596,2208,910,1890,1594,1820,555,1553,249,154
281,38.9155,-77.23602,1144,1757,1123,660,91,1117,371,108,185,559
282,34.070263,-118.44405,2269,1001,338,208,357,462,474,3446,86,1498
283,30.269915,-97.73611,214,929,381,2338,1599,106,641,1314,905,2143
284,1.364807,103.98973,545,2258,2161,158,311,2557,474,67,838,93
285,34.14499,-118.41377,1872,1384,261,216,270,13,2292,285,427,795
286,34.037895,-118.44099,112,910,547,2143,159,2817,2022,367,1417,800
287,33.91206,-117.88142,237,740,133,1755,3196,2184,1643,265,1019,1280
288,34.147827,-118.34155,1468,1739,905,1278,392,20,2924,1313,919,4550
289,36.86609,-76.284805,2205,1669,197,1222,1562,393,1565,3446,886,59
290,34.16685,-118.228226,1225,1500,36,1225,20,1204,118,85,998,102
291,34.274986,-119.26262,276,1551,1853,1189,920,1861,1782,751,604,607
292,34.04064,-118.4278,3506,1230,530,702,1826,403,3473,111,1105,1491
293,34.083183,-118.341095,691,41,375,425,2272,34,1978,247,201,885
294,41.458992,-81.951996,668,288,2161,2227,770,2733,1665,660,2136,1762
295,34.191593,-118.32871,1502,1098,784,71,814,2252,1689,459,1575,1050
296,39.951283,-75.17369,670,632,310,1484,2895,1903,936,1860,1832,1245
297,40.692093,-74.17892,2973,905,868,154,2291,2036,63,514,118,934
298,33.81854,-118.38508,1346,1330,1842,1204,780,1503,2184,1359,682,663
299,34.127235,-118.0543,2269,172,192,705,1995,2883,183,2412,197,308
300,34.086193,-118.26028,3221,381,800,2931,1807,2793,1523,355,5275,357
301,45.521008,-122.67622,3210,1979,688,760,276,1971,35,1765,136,1318
302,38.90147,-77.03813,1770,735,1890,1826,2134,1817,2205,604,934,1500
303,37.781837,-122.40181,621,1263,581,1247,2227,2410,1159,1823,1329,2892
304,32.99546,-117.2585,681,223,128,385,1499,2973,4444,391,747,607
305,34.44277,-118.57381,786,1463,2291,1247,977,1860,433,522,1346,1689
306,30.246891,-82.675285,425,1353,1505,153,221,2841,548,1820,1868,746
307,33.984238,-118.438194,1671,2337,513,360,983,1005,1741,1108,123,1001
308,33.984814,-118.47029,22,1448,2503,551,366,810,935,2410,342,266
309,28.54233,-81.36242,480,491,807,995,78,271,838,320,773,868
310,34.05748,-118.399895,1226,463,1510,529,2895,1562,279,936,623,879
311,43.48316,-80.54119,514,700,174,1021,432,927,1412,729,345,3308
312,-33.352543,-70.51994,106,147,485,831,3221,524,199,30,289,140
313,34.091854,-118.13364,1823,1462,45,289,1192,741,703,69,1021,1719
314,34.18106,-118.31172,150,4024,1995,2171,2442,910,121,1228,291,1247
315,35.23665,-85.16869,2227,1309,1229,678,231,1823,1498,1419,1332,573
316,33.863148,-118.09322,182,352,172,69,543,267,2991,1417,34,541
317,45.51962,-122.67495,2402,1498,112,486,910,1412,614,1332,457,886
318,33.75846,-118.024055,43,316,963,4024,443,1130,1340,2457,2190,2190
319,34.10263,-118.34002,695,803,3782,3308,1216,339,923,1978,1832,59
320,34.152004,-118.353195,122,182,1873,1314,2183,1221,99,513,392,1159
321,40.740753,-74.00689,1565,1571,2311,629,2329,907,873,102,904,1206
322,55.9457,-3.2351425,3473,973,2146,75,109,670,656,1316,3446,611
323,39.148365,-77.2261,1503,706,243,1558,1337,1174,379,1018,152,561
324,34.06878,-118.262665,357,528,404,1260,243,776,1712,854,3590,137
325,42.961105,-85.673744,1878,13,1689,62,6856,1667,2534,461,150,2196
326,37.80952,-122.41015,2292,1806,462,342,1874,730,536,249,188,265
327,1.29931,103.85303,861,614,1226,803,626,2002,842,2425,273,56
328,34.039783,-118.23719,879,62,179,559,4549,2928,724,688,311,766
329,33.845554,-118.08312,939,524,2022,1526,537,800,1712,1068,337,2584
330,47.57206,-122.29381,2503,1689,994,656,907,1249,1792,260,907,2227
331,33.748886,-117.870224,70,588,2143,33,1599,85,1387,998,1001,1247
332,1.4870642,124.836334,1549,934,294,398,19,885,1101,825,938,292
333,33.822906,-117.20982,547,67,4549,719,1731,2685,415,671,222,266
334,39.530376,-119.815155,699,1344,604,1817,3717,345,3289,594,177,555
335,34.007828,-118.41242,285,1082,305,873,541,109,567,1417,2973,93
336,36.108963,-115.1702,2384,2928,621,1641,203,2756,1123,494,1468,1010
337,34.011013,-118.49592,385,1011,217,838,248,542,2,159,335,555
338,40.70893,-74.01328,72,39,2442,1026,181,427,543,563,877,3717
339,34.01893,-118.49043,1545,7,3146,95,1643,151,306,4,1365,1491
340,34.169266,-118.60275,1477,1483,294,878,3557,166,772,267,617,1770
341,34.101612,-118.3253,709,1920,3368,1376,101,1732,1643,80,894,2733
342,34.21469,-118.44854,598,533,386,936,612,1365,180,632,519,240
343,32.99279,-117.27002,2272,983,474,457,74,2134,13,2808,614,315
344,41.940243,-74.02608,73,986,323,366,1625,277,2039,850,5275,1174
345,39.869812,-86.14322,217,3845,1937,943,703,174,3299,1961,1301,868
346,33.81248,-117.91991,1841,2329,1505,3177,404,77,1373,870,2498,2223
347,38.90456,-77.043686,403,1084,29,36,1366,164,1283,480,1242,500
348,42.22931,-76.33931,209,2491,72,3167,5275,21,1099,1007,879,72
349,41.482536,-87.712456,743,184,2205,141,664,2059,795,983,74,102
350,34.198334,-118.34642,850,923,1609,30,611,174,3289,2269,1116,2402
351,33.771465,-118.14121,357,1719,336,523,1469,26,2146,2146,868,1671
352,34.09747,-118.285736,1031,529,1105,846,864,1228,2059,220,380,2413
353,40.756588,-73.99761,1387,2491,1935,927,708,1599,240,3557,963,351
354,34.02549,-118.31915,1003,1732,846,6,225,462,1096,1565,1903,741
355,34.23521,-118.25771,1341,282,936,1860,86,1770,1937,1093,811,1823
356,34.10947,-117.93372,523,277,823,690,442,402,7,32,437,1301
357,34.048687,-118.25854,695,641,467,897,135,181,4702,533,2286,20
358,34.129948,-118.34939,1412,2208,3175,1116,1019,1491,251,227,541,54
359,34.186848,-118.318016,1222,392,704,367,8,2039,1120,1207,373,1477
360,40.722202,-73.99925,1599,1115,151,698,62,543,1462,58,1876,632
361,33.845627,-84.31254,3174,969,201,773,683,364,2,2491,1359,1961
362,37.76476,-122.42243,823,277,885,325,3196,614,2427,494,76,266
363,35.855003,-86.367424,1643,36,1774,757,247,786,481,539,3,743
364,34.02328,-118.39516,761,938,3717,140,211,575,688,154,761,188
365,34.097065,-118.34772,3725,69,63,1277,365,160,606,603,575,566
366,-31.972586,115.81336,3061,1575,1028,3299,727,1001,2457,94,4444,256
367,49.235226,-123.18529,1669,314,216,496,150,508,1927,941,3845,1553
368,34.094383,-118.27478,608,355,4444,203,461,941,664,1125,740,1330
369,40.71441,-73.99902,986,2534,1822,379,53,1314,1242,1874,885,1719
370,33.992718,-118.44681,870,1005,1636,706,570,405,208,1568,688,1274
371,34.05224,-118.25665,1142,201,3473,2496,120,67,632,95,89,1741
372,5.2927322,100.26577,920,1110,2317,2424,2094,1384,704,715,1021,938
373,39.419918,-119.7563,1037,912,1229,602,603,1084,967,1545,188,1418
374,34.178257,-118.60378,432,396,379,271,1743,1245,811,247,1636,215
375,36.14713,-115.15578,240,537,391,157,3221,664,128,1225,208,705
376,-33.92318,151.18735,250,4720,1280,1961,224,1019,765,1376,3590,3177
